"","sic","fye","Mkt.cap","sales.1","foreign.scr","fcf","ltm.sales.gr","ltm.ni.gr","sales.3yr.avg.growth","ebitda.gr","ni.growth","ni.5yr.gr","ebitda.int","debt.t..bv","cash.int","interest","ret.on.cap","cfo.debt","debt.ebitda","cfo.interest","ebitda.int.1","ebit.int","ebit.sales","debt.t.asts","cfo.capex","countryba"
"394",6798,1231,22184876032,2500321984,27.3567192074202,318.899,3.712641814,-20.82492775,-1.589050475,1.909516018,86.14141838,30.87050292,4.427331496,-0.575205100760649,3.085857773,383.89,4.250206316,3.83382648369171,4.78916012305899,3.297267446,4.427331496,2.207588111,0.342910473,0.484030475608808,1.336786044,"US"
"2",2800,731,1023663232,402391000,45.9951056,31.849,31.48528763,90.71329423,-1.478894998,28.95618098,30.81180082,11.92246634,12.60083546,-2.193323355,9.325929001,4.817,12.6005339,3.83382648369171,4.78916012305899,9.325929001,12.60083546,7.750259498,0.1119625,0.484030475608808,3.436056295,"US"
"543",2834,1231,38528290816,15354000128,27.3567192074202,3457.9,15.79534828,1469.195483,39.06278455,94.27795159,73.66572886,21.90632619,8.515698304,-1.198538786,7.353083434,578.9,8.201682019,0.235473414,3.83040217,7.353083434,8.515698304,4.241147003,0.161946097,1.214939076,5.328868302,"other"
"143",5211,131,2.14843e+11,1.01964e+11,8.414929041,10134,6.523192645,10.43095005,6.652425594,8.720779221,10.05404047,13.79884893,16.8950555,-43.42255892,11.36071766,1057,34.96633924,0.482011218,1.490772263,11.38221381,16.8950555,13.88930937,0.145494728,0.590713305,6.342119135,"US"
"370",6798,1231,15199213568,1375750016,3.74356e-15,281.31,4.603623927,-32.62872798,12.25194815,6.135896169,24.35052436,23.15350297,4.314621305,-0.575205100760649,3.236063593,222.894,4.597242406,0.142451971,5.875347798,3.437288577,4.314621305,2.003293045,0.327386412,0.430412735,1.580210832,"US"
"477",3241,331,5244555264,1386520000,0,274.66,14.47301068,29.46892074,9.209440193,76.4585494708538,42.49316338,34.63362044,19.29236842,0.526942805,14.62652728,22.671,12.40125716,3.83382648369171,4.78916012305899,14.62652728,19.29236842,11.29994266,0.184765456,0.484030475608808,5.823843479,"US"
"499",3270,1231,5796981760,3.223e+09,17.9570209,214,6.124464932,-85.9437751,-4.003081916,-5.492424242,4.010876954,8.62625822250794,6.085365854,0.598888889,5.536231884,69,4.598871923,0.350265909,2.185571142,5.536231884,6.085365854,5.31884058,0.11454432,0.286397059,2.273809524,"US"
"306",6351,1231,3993328384,1.505e+09,27.3567192074202,433,-23.17508933,-46.44424934,-3.211791689,76.4585494708538,-10.33781329,0.664477358,40.4259879663401,0.188826651,9.74727714769731,97,2.793914668,0.274050633,4.78916012305899,4.463917526,40.4259879663401,8.63350903009396,0.13994111727027,0.10947135,5.04860488184644,"other"
"85",6798,1231,2779713792,525931000,3.524927329,-52.686,1.163727853,837.2690606,-4.268251818,15.45345397,-33.79569426,8.62625822250794,3.365785011,1.086189994,2.13102221,81.886,2.600097101,0.093001047,6.994117815,2.22280976,3.365785011,1.264465232,0.198930629,0.497942234,0.775520552,"US"
"356",4813,1231,729230976,1.306e+09,27.3567192074202,-7.1,13.9119058,95.1605959046234,3.581527196,-16.0247093,-39.67361492,8.62625822250794,3.517503805,-3.102124256,2.387323944,85.2,3.240461194,0.152335588,5.777628732,2.387323944,3.517503805,0.447183099,0.029569267,0.710558246,0.966270784,"US"
"33",2990,930,4097601280,2.195e+09,27.83109405,-198,9.96993988,-22.96819788,0.821208399,22.3880597,7.694316915,19.90955336,16.4,-1.938906752,9.74727714769731,243.895746262712,23.29655899,-0.123222749,1.837979094,10.7394728465265,16.4,8.63350903009396,0.255278311,0.667721519,-1.911764706,"US"
"312",6021,1231,4361129472,1509000992,6.35862e-15,191.024,7.978063795,40.77088364,3.188379455,76.4585494708538,16.05721789,23.90914637,40.4259879663401,0.670584671,9.74727714769731,243.895746262712,9.286646637,3.83382648369171,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.484030475608808,4.94449492,"US"
"342",5500,1231,1488886016,11464918272,21.96347787,-16.907,6.1754648,46.76068242,3.852495832,2.130442335,-2.196603539,8.701911964,40.4259879663401,-38.07334818,1.597560192,122.869,7.962623012,0.070858322,7.021776801,1.619000724,40.4259879663401,2.782410535,0.030733601,0.764449217,0.921665925,"US"
"260",1389,1231,396334528,916686992,0,-37.414,52.99536017,-12.60996695,-6.733817601,76.4585494708538,52.95889561,8.62625822250794,1.985438788,1.054674841,0.69243702,37.472,-9.791194857,3.83382648369171,4.78916012305899,0.69243702,1.985438788,-1.637222459,-0.071003575,0.484030475608808,0.409510582,"US"
"350",2731,1231,832931456,1405362016,27.3567192074202,76.836,1.193560419,65.07656164,0.88719823,76.4585494708538,27.65248876,8.62625822250794,4.308578143,-1.230391418,3.156874197,42.805,-3.757797121,3.83382648369171,4.78916012305899,3.156874197,4.308578143,-2.652049994,-0.080653721,0.484030475608808,2.318077332,"US"
"500",1311,1231,2716912640,3.269e+09,27.3567192074202,-171,21.11893294,95.1605959046234,-5.009428722,76.4585494708538,41.4088898897957,-18.76517579,48.24,-0.575205100760649,4.423387097,135,12.78942354,0.304590487,2.986365672,8.125925926,48.24,5.2,0.221172023,0.478866773,0.865141956,"US"
"536",3490,1231,973259200,792082000,51.00512309,-4.904,35.47528602,95.1605959046234,-6.653437145,38.49964421,-39.66999323,-18.52487626,7.466066686,-1.924535023,0.89421917,10.777,0.523724581,3.83382648369171,4.78916012305899,0.89421917,7.466066686,1.908508861,0.031083103,0.484030475608808,0.662746716,"US"
"209",3944,1231,11029504000,5076459904,27.3567192074202,589.501,0.757298337,-62.27145728,6.877994826,4.209680876,22.44750501,13.42920605,10.99956324,2.180238181,7.371453576,98.268,7.026991412,0.388437259,1.898657599,7.371453576,10.99956324,8.246417959,0.155545664,0.414454106,5.370656228,"US"
"360",2273,1231,15706754048,9682846976,36.68758409,287.597,7.495387828,2.134947174,6.790646616,6.596089759,8.313550912,31.66270949,53.0409107,0.751143277,30.10024209,31.111,10.58206555,0.373192058,1.776021683,38.36569059,53.0409107,43.52714474,0.142675337,0.366293678,1.317436683,"US"
"324",6331,1231,5353122816,2816646080,27.3567192074202,389.734,16.01252285,95.1605959046234,10.07215101,76.4585494708538,41.4088898897957,8.62625822250794,40.4259879663401,0.661848818,9.74727714769731,58.546,13.48419442,3.83382648369171,4.78916012305899,6.656885184,40.4259879663401,8.63350903009396,0.13994111727027,0.484030475608808,5.04860488184644,"other"
"344",3841,1231,38044475392,10763000064,57.29571063,1203,4.871869824,-55.08885299,-0.377941355,32.48031496,29.51991828,-12.07171832,25.2375,0.79219621,18.74489796,85,7.323199259,0.521796138,1.743700842,21.61176471,25.2375,14.8,0.119117508,0.278567178,2.897476341,"US"
"323",4931,1231,23168063488,12168999936,27.3567192074202,-369,0.189362753,18.20241692,-2.329546376,4.22052229,5.50918197,2.855837975,5.449655172,1.153209247,4.568521031,729,7.088803454,1.234690136,0.690205011,4.618655693,5.449655172,3.580246914,0.216903515,0.057347746,0.901231263,"US"
"542",5122,331,30983913472,2.05442e+11,17.17850433,4340,4.551700272,150.9670674,13.64545111,81.01580135,2.796773442,11.16517582,25.45714286,-2.099808978,15.30322581,308,26.34680703,0.55498083,1.065973687,15.4025974,25.45714286,23.08116883,0.035807649,0.182971082,11.74257426,"US"
"329",1382,1231,392943616,198506000,27.3567192074202,26.967,8.651935698,52.64043683,-21.39862901,353.0439081,60.58781984,8.62625822250794,3.878076299,3.505648038,9.74727714769731,243.895746262712,-7.3187322,3.83382648369171,4.78916012305899,10.7394728465265,3.878076299,8.63350903009396,-0.04403353,0.484030475608808,26.36876764,"US"
"310",1311,1231,35121692672,6954999936,27.3567192074202,-611,45.35005225,95.1605959046234,8.157555131,28.18358112,41.4088898897957,8.62625822250794,12.09146341,0.245596693,13.0625,153,8.99834809,0.908695652,1.1598588,13.66013072,12.09146341,3.810457516,0.108606557,0.137452937,0.773787486,"US"
"515",4931,1231,685269120,4.26e+08,0,-33.1,11.0531804,12.58741259,-1.329017792,4.200178731,7.011070111,9.886384555,5.069565217,-0.575205100760649,3.731601732,23.1,5.656713731,3.83382648369171,4.78916012305899,3.731601732,5.069565217,3.017316017,0.17159035,0.484030475608808,0.722548198,"US"
"211",6211,1231,4254129664,3081846016,4.895278619,634.132,14.15462094,71.79959492,10.07462368,43.87746695,161.6145133,23.78919529,5.505739385,2.470852613,9.74727714769731,243.895746262712,3.245431747,3.83382648369171,4.78916012305899,10.7394728465265,5.505739385,8.63350903009396,0.113322311,0.484030475608808,23.47340256,"US"
"432",3841,1231,1.18863e+11,32250000384,60.93463846,4867,6.137896989,-18.85052962,-0.088423888,7.669311257,7.352007049,3.346679529,43.75700935,-6.319612591,19.37888199,322,16.62837519,0.457909965,1.455268368,19.37888199,43.75700935,24.28571429,0.247022775,0.555348154,4.544792425,"US"
"265",3572,630,26040043520,20372000256,79.67317865,2859,14.79770089,95.1605959046234,10.80667459,151.9753086,10.65281696,-8.568980768,5.253539254,-6.455331412,4.05785124,847,2.018771025,0.301172619,2.795703087,4.05785124,5.253539254,2.306965762,0.102341172,0.712229919,5.946366782,"US"
"523",3334,1231,9358219264,12087000064,53.91349125,819,22.78545307,305.7142857,-2.188305807,175.6338028,41.4088898897957,35.93139854,19.57,-0.575205100760649,10.11570248,104,6.96705715,3.83382648369171,4.78916012305899,11.76923077,19.57,11.58653846,0.103415723,0.484030475608808,3.022222222,"US"
"199",4900,1231,326144544,412600000,39.11832947,163.9,5.470347648,20.96456693,-3.753027221,211.6666667,41.4088898897957,8.62625822250794,1.558333333,-3.668705882,9.74727714769731,243.895746262712,1.149747876,3.83382648369171,4.78916012305899,10.7394728465265,1.558333333,8.63350903009396,-0.002088167,0.484030475608808,31.9245283,"US"
"367",7372,331,13891388416,4.846e+09,47.62378701,808,20.57725802,95.1605959046234,7.739052679,80.69767442,69.20026737,-11.49236585,3.006993007,-0.850998984,3.7109375,256,7.499316798,0.168888889,7.239382239,3.7109375,3.006993007,0.19140625,0.010111432,1.172119191,6.690140845,"US"
"529",2911,1231,35439960064,71365000192,27.3567192074202,3877,16.62472219,185.8686617,-7.557226653,26.57756354,20.82327415,-9.299416142,11.00380952,1.513594106,8.800266312,688,11.91678652,1.295882353,0.882811148,9.606104651,11.00380952,5.324127907,0.054692866,0.11218407,2.419106881,"US"
"421",2911,1231,81729126400,30386000384,85.43548721,2486,16.46607896,64.55128205,-13.57518386,-8.739609077,41.4088898897957,8.62625822250794,3.492691316,-0.575205100760649,5.815119145,1098,-0.198823421,0.463243188,3.760973166,6.445355191,3.492691316,-2.534608379,-0.095616024,0.208242319,1.541494228,"US"
"194",6798,1231,4339577344,601846992,27.3567192074202,-391.046,19.51225809,6.173070248,14.42400732,15.34344525,3.190083653,11.75586253,3.589592578,1.264829365,2.734907659,133.124,6.145688724,0.124427335,6.422256412,2.937862444,3.589592578,2.677781617,0.618893351,0.510099837,0.50003452,"US"
"321",1400,1231,5433367552,4481679936,0,106.629,6.540767472,272.5090427,2.676092152,1.720394348,-33.04687799,4.000919554,7.988623521,0.993682906,5.349129594,82.788,8.451092331,3.83382648369171,4.78916012305899,5.411545151,7.988623521,5.178431657,0.096483937,0.484030475608808,1.312345115,"US"
"272",6331,1231,9770423296,6908000128,0,1695,4.682527656,-33.38088445,6.192954573,76.4585494708538,17.36953302,25.10666111,40.4259879663401,0.261035313,9.74727714769731,85,8.183993854,1.368740516,4.78916012305899,21.22352941,40.4259879663401,8.63350903009396,0.13994111727027,0.021799897,16.55045872,"US"
"171",3720,531,1614165248,1837500000,35.00792034,-11.8,7.809199718,-47.78012685,1.295893535,14.71861472,30.18672199,-5.212968968,30.11363636,0.253322909,3.963636364,5.5,3.711293132,3.83382648369171,4.78916012305899,3.963636364,30.11363636,14.47272727,0.045032813,0.484030475608808,0.648809524,"US"
"156",7372,131,29783476224,2056600000,63.99883303,-49.8,1.260462826,2.611235183,-5.984993062,-11.18201998,4.048007209,8.62625822250794,-7.338827839,-0.83328955,9.74727714769731,243.895746262712,-29.31557967,0.0005625,-3.993012229,10.7394728465265,-7.338827839,8.63350903009396,-0.247544491,0.648745084,0.017751479,"US"
"486",7372,630,7.46423e+11,1.0588e+11,49.69649805,31378,12.11351122,-30.37929969,3.706781173,15.60550459,20.05225343,2.445049946,23.626875,2.19739128,17.77992799,2222,9.827449237,0.512001905,2.041156052,17.77992799,23.626875,13.06255626,0.300556068,0.376244964,4.860007381,"US"
"538",2911,1231,55043293184,93037000704,26.056627,1816,21.28880024,198.8269795,-10.89262542,39.38012762,31.00214938,-14.34295327,7.263657957,0.653526038,8.052980132,438,12.22434708,0.450314776,2.64911707,8.328767123,7.263657957,3.97260274,0.019484882,0.161294176,1.991266376,"US"
"525",4931,1231,22516920320,11408825088,0,-221,1.136264613,6.987093546,-0.746454906,4.093913041,4.239085829,5.283348069,6.167207792,1.384309316,4.478510029,628,6.054441193,0.741813004,1.109239273,4.977707006,6.167207792,3.487261146,0.192037881,0.097931676,0.93397072,"US"
"245",6324,1231,2.32288e+11,2.07624e+11,0,11573,9.833047673,48.08656638,15.63117112,16.47647648,34.70712539,11.40094258,15.40511915,-1.941352973,11.46374368,1186,15.23599031,0.442376521,1.76085711,11.46374368,15.40511915,12.8237774,0.075606858,0.404325576,6.720711814,"US"
"16",4911,1231,11002568704,10034000256,27.3567192074202,-5,21.19821234,275.5319149,3.229600581,1.103117506,18.36327345,2.387942442,5.576719577,2.202756892,3.561403509,390,8.75321652023679,0.791232768,0.851960004,3.643589744,5.576719577,2.748717949,0.111504057,0.082122259,0.996493689,"US"
"363",1381,1231,439603520,495176000,0,-69.094,66.23282452,51.41079036,-12.12827381,5403.125,53.50699069,8.62625822250794,1.895662228,-0.575205100760649,-0.212059349,27.039,-6.089479576,-0.012246316,9.990115044,-0.215133696,1.895662228,-1.894670661,-0.114748407,0.619401749,-0.091929137,"US"
"423",5030,1231,1727962240,4640388992,0,76.117,15.8659643,153.8708337,7.54356279,44.63868483,58.64768759,12.41868946,9.509531915,0.688809212,5.974260938,25.37,11.5210068,0.3406,1.991283102,5.974260938,9.509531915,5.563776114,0.031848666,0.289582702,2.008840292,"US"
"159",5331,131,1815967104,5270979840,0,107.623,1.356443177,24.21284058,0.602395643,13.56526978,15.08082644,1.207227679,69.84576865,0.29839289,37.30710773,6.711,21.91970775,3.83382648369171,4.78916012305899,37.30710773,69.84576865,44.90433616,0.057172101,0.484030475608808,1.753952853,"US"
"116",6022,1231,4426397184,1210003008,8.08547e-15,390.788,19.78721487,22.94532347,8.547121217,76.4585494708538,63.43912518,4.856053883,40.4259879663401,0.848484672,9.74727714769731,243.895746262712,5.333650277,3.83382648369171,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.484030475608808,20.25348574,"US"
"377",4911,1231,18201921536,7934779136,0,-343.171,3.201481044,4.227108254,0.086392827,5.097088387,4.849188477,9.29380444,6.63789549,2.096158366,4.487770702,421.755,5.08825207,0.48329131,1.491224476,4.753788337,6.63789549,4.548029069,0.247441419,0.130484205,0.853851936,"US"
"268",4922,1231,1816886912,4.25e+08,27.3567192074202,347,-0.468384075,7.96812749,8.442149701,-4.491017964,3.791469194,10.32345731,4.037974684,2.685875706,4.530120482,83,6.772271515,0.184313725,6.394984326,4.530120482,4.037974684,2.674698795,0.526066351,0.594925634,12.96551724,"US"
"518",6022,1231,24341776384,5972200064,31.80659684,1247.6,13.73885884,22.69563582,8.217005992,76.4585494708538,13.14309414,10.16567976,40.4259879663401,1.27381259,9.74727714769731,243.895746262712,6.338210231,0.545968075,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.0228633,3.638747885,"US"
"181",2821,1231,11336617984,3171541952,72.63686305,-13.724,15.66296081,-70.98855372,8.346841325,-2.003571785,25.07671505,4.958225534,12.81251735,0.854725383,2.476326637,115.35,2.894271032,0.164664041,2.352631401,2.635275249,12.81251735,5.095353273,0.191326039,0.322798306,0.956802422,"US"
"465",6199,1231,86543835136,37589999616,27.07252358,12478,9.076664152,-40.12994458,-0.213838906,-0.440569068,11.23331943,2.301777135,5.4235,-0.575205100760649,9.74727714769731,243.895746262712,7.958626634,0.694185891,1.798180326,10.7394728465265,5.4235,8.63350903009396,0.26771211,0.110040914,12.74952919,"US"
"319",5812,630,1950616704,3128985024,27.3567192074202,210.313,-2.882561206,-18.35269804,2.805165216,-12.9276724,-23.81782402,0.695632423,10.37511002,-1.717059013,6.314933296,49.547,21.25817189,0.288042348,2.632778057,6.314933296,10.37511002,5.170403859,0.081304745,0.888740709,3.05037388,"US"
"44",3844,930,10565523456,3189399936,22.39999346,-99.3,10.2073255,95.1605959046234,6.530031287,79.42800789,6.55482304,34.64449943,17.76757813,-1.299468536,0.054177546,153.2,0.42139233,0.002662561,1.713367044,0.054177546,17.76757813,8.94386423,0.447953446,1.50827366,0.077137546,"US"
"389",6798,1231,35821559808,2692904960,3.24557e-15,1229.722,3.800432485,-2.524955325,7.038099022,3.86423352,-0.440588578,12.44259138,111.7659524,0.307564922,115.6043885,12.69,14.99451809,1.379185557,0.762912759,155.6878645,111.7659524,112.1467297,0.533306002,0.135675058,2.648515933,"US"
"123",6211,331,2.23387e+12,1.97216e+12,34.94441622,-809978,14.96004701,-8.46100235,1.257511578,23.91982347,-8.812600734,13.68104488,2.295063956,14.34828872,9.74727714769731,243.895746262712,0.566829106,-0.106997476,5.606128395,10.7394728465265,2.295063956,8.63350903009396,0.407344138,0.114742976,-1.84042348,"other"
"315",4931,1231,53297029120,23970999808,27.3567192074202,-1418,3.793028794,36.2925483,1.554692637,6.571955319,10.26921589,5.484216245,5.006113092,2.498213967,3.335344394,1986,4.254372667,0.478864008,1.409750687,3.340382679,5.006113092,2.910876133,0.245321451,0.11689043,0.823894685,"US"
"29",3829,930,22609496064,6504499968,45.2030485,892.3,7.384600145,-47.14249103,-1.404058065,1.804625943,7.680499189,2.90457228,16.19407008,2.513562092,13.56955381,76.2,11.39824641,0.48317757,1.780958722,13.56955381,16.19407008,13.55249344,0.163627145,0.366062265,7.297106563,"US"
"179",1311,1231,401989312,908810992,27.3567192074202,-495.466,16.11794108,95.1605959046234,-6.06799431,34.35488382,-72.41968924,8.62625822250794,1.802711907,-0.575205100760649,0.180614168,361.367,8.75321652023679,0.030008276,3.804602607,0.180614168,1.802711907,1.133836239,0.45358395,1.437558411,0.116397436,"US"
"376",4941,1231,399088864,48943000,27.3567192074202,-4.491,2.830069754,8.759735366,1.917889778,-0.232002729,9.738974506,6.878456814,6.285898538,-0.575205100760649,3.760471204,5.348,8.987455653,3.83382648369171,4.78916012305899,3.760471204,6.285898538,4.202131638,0.462512091,0.484030475608808,0.817453866,"US"
"232",4400,1231,5399593472,2464400960,27.3567192074202,-293.945,36.63448184,143.2716569,-2.935404608,-33.39609784,-20.33378998,-11.58010935,13.71592116,0.646147071,16.45761923,21.472,8.695647401,3.83382648369171,4.78916012305899,16.45761923,13.71592116,4.38929769,0.042560619,0.484030475608808,0.545906758,"US"
"458",8071,1231,13826191360,7694000128,0,923,3.012451466,11.1898017,1.218401725,-5.963302752,10.38717891,1.061476079,9.025157233,-1.521687697,7.679738562,153,10.70558114,0.307672165,2.661324042,7.679738562,9.025157233,7.614379085,0.151122065,1.252541817,4.662698413,"US"
"92",6321,1231,35154927616,21821999616,70.49772482,6128,-2.654235625,78.45238095,-1.345871988,76.4585494708538,9.138610315,-0.324017396,40.4259879663401,0.22118829,9.74727714769731,240,9.292525166,1.148730471,4.78916012305899,25.53333333,40.4259879663401,8.63350903009396,0.13994111727027,0.038876996,5.04860488184644,"US"
"185",3663,331,3693304320,1571373984,13.29635608,-103.394,3.729135339,95.1605959046234,4.94492181,-0.287434453,-60.85309637,8.62625822250794,27.97513374,0.608677858,34.03939419,12.083,-1.406747508,0.387031511,3.763351642,34.03939419,27.97513374,3.01737979,0.023381091,0.380472951,0.79911481,"US"
"483",3760,1231,91178131456,51626000384,29.46442564,5299,7.348415537,-53.86096669,8.69259453,5.204021289,2.229127263,6.725525755,11.66557377,-0.966367713,9.947772657,651,22.7894456,0.419192111,2.170989882,9.947772657,11.66557377,9.095238095,0.115988873,0.484029326,5.502124044,"US"
"256",6022,1231,23546775552,8218999936,27.3567192074202,1263,20.46020812,68.00518135,6.020266526,76.4585494708538,35.69598975,1.717249224,40.4259879663401,1.321746881,9.74727714769731,243.895746262712,8.344993897,0.222818792,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.047988491,6.467532468,"US"
"383",2911,1231,3.47259e+11,2.45738e+11,65.38605895,14664,14.22873824,102.689243,-10.71582926,37.52796421,51.88754222,-16.31667985,28.23939929,-0.575205100760649,22.27111111,601,6.656055945,0.851435685,1.104642947,50.0266223,28.23939929,20.08985025,0.050910348,0.101270526,1.952084145,"US"
"4",3672,831,4818649600,20399219200,91.36713763,540.158,11.51958911,-20.04935185,6.654225966,-4.013660384,13.6949363,-2.215697186,8.961113025,1.630596177,9.101228327,138.074,4.807920725,0.572276463,1.875791344,9.101228327,8.961113025,2.971087967,0.021519561,0.215213244,1.753899942,"US"
"131",3580,1231,1353135488,1084854016,27.3567192074202,33.737,32.33687133,-97.28923544,7.472514671,-19.0108067,-49.86817838,-10.02091211,4.940750633,-5.927910189,2.133338584,25.394,-0.157286755,3.83382648369171,4.78916012305899,2.133338584,4.940750633,1.064975979,0.026961337,0.484030475608808,2.650780447,"US"
"28",8711,930,5407835648,19119597056,28.35075553,610.3,9.146161608,-19.10018152,38.86873909,20.43481125,33.27660417,7.349928726,4.12440621,0,3.011776404,231.31,8.75321652023679,0.187852903,3.977007756,3.011776404,4.12440621,2.826751978,0.03591944,0.464203002,8.067420154,"US"
"21",7389,930,5373953024,977369984,35.76647582,205.816,5.938780377,-4.021495126,5.717513054,6.057398435,-2.77012828,2.226999307,8.182110953,-1.528303894,9.74727714769731,25.79,13.5953348,3.83382648369171,4.78916012305899,8.749282668,8.182110953,6.870880186,0.190094285,0.484030475608808,11.38006859,"US"
"11",3743,831,1575520768,2239438944,22.80357778,194.324,-3.748433371,12.50214158,0.670669208,-31.01015688,-34.47776642,16.4659714,23.3176479,0.601980855,9.74727714769731,243.895746262712,10.71378747,3.83382648369171,4.78916012305899,10.7394728465265,23.3176479,8.63350903009396,0.120061,0.484030475608808,3.257874862,"US"
"466",3290,1231,7172467200,6597000064,29.589599,679,11.36056718,-35.92677346,6.758978979,6.333973129,21.05667136,40.75190951,10.45283019,14.26893939,9.74727714769731,243.895746262712,6.496775941,0.287574299,3.188628159,10.7394728465265,10.45283019,8.63350903009396,0.115444862,0.61283608,3.014836795,"US"
"241",6022,1231,10263126016,1611150016,27.3567192074202,683.152,13.26934785,5.876326441,11.66343782,76.4585494708538,16.65689856,13.01003589,40.4259879663401,0.163856046,9.74727714769731,243.895746262712,12.36063046,3.83382648369171,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.484030475608808,50.66933256,"US"
"293",7011,1231,61840773120,13355000064,83.27624267,3706,13.55690936,106.5357478,-3.111593728,28.55160932,24.93345558,5.76844515,17.22304833,1.326188513,13.80851064,327,26.98263753,3.83382648369171,4.78916012305899,13.89296636,17.22304833,10.58715596,0.268747089,0.484030475608808,5.427718041,"US"
"318",1400,1231,16948812800,3957441984,0.457600141,185.112,9.162743279,43.92836219,9.186997281,-1.187012842,-20.72380774,8.62625822250794,3.334743405,4.120236549,2.143931307,295.522,10.81757463,0.212035977,3.190120799,2.181489026,3.334743405,2.189711764,0.166339014,0.571621037,1.402797422,"US"
"425",1221,1231,1211432832,23362095333.4113,27.3567192074202,166.697,11.178919907,95.1605959046234,5.56636153891979,76.4585494708538,41.4088898897957,8.62625822250794,19.39931684,3.3087858,9.506858763,26.098,8.75321652023679,0.318648604,2.211287725,9.506858763,19.39931684,6.901486704,0.136304953,0.287625979,3.047547689,"US"
"422",3533,1231,946690240,816364992,38.36656802,7.01,58.31980653,95.1605959046234,-3.742509217,76.4585494708538,41.4088898897957,8.62625822250794,8.166207846,0.392160399,9.74727714769731,243.895746262712,3.755517007,3.83382648369171,4.78916012305899,10.7394728465265,8.166207846,8.63350903009396,0.042040058,0.484030475608808,1.223454783,"US"
"314",4900,1231,1962229760,563908008,7.42699e-15,13.779,1.780915131,26.3066605,-3.018513273,5.170818052,1.763654201,3.573172023,9.481278682,-0.575205100760649,6.882167253,19.324,8.561543286,3.83382648369171,4.78916012305899,6.882167253,9.481278682,6.661974746,0.228620545,0.484030475608808,1.115584002,"US"
"286",3663,1231,1337704448,1149800000,97.26569866,17.5,17.60253657,77.03703704,-1.189160979,-70.63122924,-40.20852706,-15.79888422,1.947136564,-1.068415456,1.962566845,18.7,-6.676054171,3.83382648369171,4.78916012305899,1.962566845,1.947136564,-1.700534759,-0.030025493,0.484030475608808,1.911458333,"other"
"404",7389,1231,387086016,1.596e+09,46.69496286,48.9,-2.049834295,95.1605959046234,3.327869059,-50.02981515,42.61899945,5.975201992,2,-1.055309735,2.924944812,45.3,-1.028817202,3.83382648369171,4.78916012305899,2.924944812,2,0.19205298,0.005430373,0.484030475608808,1.58492823,"US"
"341",3714,1231,2461696768,9.556e+09,27.3567192074202,235,9.149057681,-42.45810056,3.364898302,-11.95054945,17.25631188,4.799421254,8.217948718,2.13832853,7.765432099,73,15.21677976,0.414088216,2.369734789,8.616438356,8.217948718,5.712328767,0.044964417,0.318381891,1.596446701,"US"
"212",6331,1231,4889200128,4843239168,27.3567192074202,216.544,17.28680549,95.1605959046234,2.211789125,76.4585494708538,41.4088898897957,8.62625822250794,40.4259879663401,0.345708433,9.74727714769731,54.811,12.80315554,0.187025814,4.78916012305899,4.729506851,40.4259879663401,8.63350903009396,0.13994111727027,0.057290952,6.073070165,"other"
"333",2844,1231,830358976,5.776e+09,27.3567192074202,165.3,0.551851401,75.2293578,-8.891328537,-11.12895824,-29.36288089,8.62625822250794,2.733239238,-2.22633552,1.865056818,140.8,-0.594622776,0.188646766,3.59416376,1.865056818,2.733239238,1.941051136,0.047816502,0.384058387,2.698869476,"US"
"384",2834,1231,1758630912,771688000,0,154.094,-29.96852755,95.1605959046234,22.05257379,-83.75175076,-85.2450964,-4.025883613,1.484803835,-68.37204823,5.47832967,45.5,-3.823764011,3.83382648369171,4.78916012305899,5.47832967,1.484803835,-0.388043956,-0.020992931,0.484030475608808,2.619144688,"US"
"6",3312,831,2769495040,4936384128,28.47486966,-38.648,17.91406749,1.6145796,-10.8877214,-16.93324695,-33.36258839,-22.0020362,3.259086758,0.590425467,3.961041615,44.047,3.407796118,0.126982648,6.41682312,3.961041615,3.259086758,2.021726792,0.019487381,0.472124062,0.818656156,"US"
"50",3674,1031,35046285312,5641677952,60.86069847,908.494,55.1433563,-14.87352467,22.93012028,32.41702493,48.89764822,15.94828831,8.951615634,-1.053287163,4.435464838,250.84,7.040479758,0.135187363,5.020763266,4.435464838,8.951615634,4.206402488,0.206585096,2.283311517,5.451263609,"US"
"15",4931,1231,2629600256,1279840000,0,47.17,-0.942709865,-9.880395216,2.723364594,5.494679027,0.357406083,13.88155835,5.170415518,1.381416985,3.211575678,92.263,6.812788746,0.15220067,4.972945981,3.507451524,5.170415518,2.833367656,0.200217975,0.419919812,1.170635007,"US"
"381",3510,1231,5437343232,4739799936,34.08203991,211,5.321867431,-44.07823252,5.56737467,-8.997790721,7.902684564,14.36354099,13.73030303,0.477342719,15.16287879,26.4,15.75563636,3.83382648369171,4.78916012305899,15.16287879,13.73030303,13.44318182,0.078691796,0.484030475608808,2.114632858,"US"
